rid,us_name,authorid,match_type,host_id,source,n_papers
2808,Jiashun Jin,A5101966933,alias,I219193219,round2_inst,99
2809,JM Geremia,A5112262371,alias,I169521973,round2_inst,58
2810,Patrick M Reed,A5072661874,fuzzy,I130769515,round2_inst,406
2811,Mehdi Ferdowsi,A5082594439,exact,I20382870,round2_inst,265
2812,Jeffrey L Katz,A5039897485,fuzzy,I27504731,round2_inst,75
2813,Jason C Heikenfeld,A5070775909,fuzzy,I63135867,round2_inst,208
2814,Youtao Zhang,A5026996875,exact,I170201317,round2_inst,306
2816,Ling Zang,A5047177606,exact,I110378019,round2_inst,209
2817,Vladlen Koltun,A5006181255,alias,I97018004,round2_inst,378
2818,Alexandria Boehm,A5029824968,alias,I97018004,round2_inst,469
2819,Liam Paninski,A5107254130,exact,I78577930,round3_semantic,36
2820,Hui Li,A5100652364,alias,I103163165,round3_semantic,226
2821,Jennifer J Kohler,A5065855868,fuzzy,I97018004,round2_inst,98
2822,Sarah L Codd,A5056737263,fuzzy,I23732399,round2_inst,116
2823,Karina S Cramer,A5083324841,fuzzy,I204250578,round2_inst,104
2824,Patrick Cheridito,A5002005113,exact,,name_unique,126
2825,Megan E Frary,A5042781951,fuzzy,I120156002,round2_inst,61
2826,Erik Thiessen,A5040734592,alias,I74973139,round2_inst,69
2827,David A Putnam,A5010368034,fuzzy,I205783295,round2_inst,110
2828,Todd Wellnitz,A5024770777,exact,,name_unique,59
2829,Elizabeth J Harbron,A5081281918,fuzzy,I16285277,round2_inst,39
2830,Markus J Buehler,A5011504360,fuzzy,I63966007,round2_inst,979
2831,Arun A Ross,A5061834795,fuzzy,I12097938,round3_semantic,438
2832,Susan E Voss,A5001857030,fuzzy,I202524275,round2_inst,40
2833,Shayan Mookherjea,A5024226369,exact,,name_unique,207
2834,Ilya Zharov,A5045054542,alias,I223532165,round2_inst,108
2835,Tommaso L Treu,A5034092560,fuzzy,I154570441,round2_inst,887
2836,Domitilla Del Vecchio,A5036095256,alias,I27837315,round2_inst,304
2838,Kevin D Dorfman,A5080268173,fuzzy,I130238516,round2_inst,398
2840,Sanjay Lall,A5082736758,exact,I97018004,round2_inst,176
2841,Hailing Jin,A5061753589,exact,I103635307,round3_semantic,158
2842,Julian J Chen,A5009390467,fuzzy,I55732556,round2_inst,62
2843,Hector Munoz-Avila,A5088876061,exact,,name_unique,138
2844,Haixu Tang,A5078007096,alias,I592451,round2_inst,266
2845,Laurent D Michel,A5084227795,fuzzy,I140172145,round2_inst,249
2846,Ana Milanova,A5083326011,exact,I165799507,round3_semantic,66
2847,Aaron B Wagner,A5073557148,fuzzy,I205783295,round2_inst,221
2848,Polina Golland,A5081763875,exact,,name_unique,427
2850,Mark L Siegal,A5025186301,fuzzy,I57206974,round2_inst,84
2851,Aaron M Thomas,A5047808877,fuzzy,I155093810,round2_inst,53
2852,Liran Einav,A5036746220,exact,,name_unique,192
2853,Julie A Adams,A5001173542,fuzzy,I200719446,round2_inst,294
2854,Maura J Borrego,A5019876179,alias,I859038795,round2_inst,237
2856,Anastasia Volovich,A5011089197,exact,,name_unique,141
2857,James P Hubner,A5113107181,fuzzy,I17301866,round2_inst,80
2858,Kamil Ekinci,A5049624867,alias,I111088046,round2_inst,141
2859,Eileen A Hebets,A5031219784,fuzzy,I114395901,round2_inst,169
2860,Gang Yao,A5027546731,alias,I76835614,round2_inst,183
2861,Petar Momcilovic,A5069398969,exact,,name_unique,72
2862,Xinqiao Jia,A5074584646,alias,I86501945,round2_inst,148
2863,Douglas Thain,A5007301255,alias,I107639228,round2_inst,210
2864,Mitch McVey,A5000026759,exact,,name_unique,62
2865,Richmond Sarpong,A5043576784,alias,I95457486,round2_inst,445
2866,Eitan Grinspun,A5049319779,exact,,name_unique,195
2869,Paul M Torrens,A5025467413,fuzzy,I55732556,round2_inst,81
2870,Morris F Maduro,A5017332761,fuzzy,I103635307,round2_inst,127
2873,Nagi Gebraeel,A5054372641,exact,I126307644,round2_inst,115
2874,Ranjit Pati,A5008870209,exact,,name_unique,116
2875,Neil T Spring,A5110270006,fuzzy,I66946132,round2_inst,99
2876,Sunggook Park,A5083652053,exact,I121820613,round3_semantic,115
2877,Daniel Zuckerman,A5003813944,alias,I170201317,round2_inst,292
2879,Devin J Balkcom,A5001178194,fuzzy,I107672454,round2_inst,83
2880,Ramakrishna Mukkamala,A5076698656,alias,I87216513,round2_inst,184
2881,Yi Cui,A5075647100,exact,I200719446,round3_semantic,85
2882,Rong Jin,A5069394608,alias,I87216513,round3_semantic,483
2883,Corey Drake,A5078992923,exact,,name_unique,88
2885,Karrie Karahalios,A5075056899,exact,,name_unique,228
2886,Abhishek Chandra,A5006850370,alias,I130238516,round3_semantic,146
2887,Jeffrey G Andrews,A5042833857,fuzzy,I86519309,round3_semantic,684
2888,Brian P Bailey,A5034329641,fuzzy,I157725225,round3_semantic,263
2889,Beronda L Montgomery,A5064726475,fuzzy,I87216513,round2_inst,146
2890,Claire L Bowern,A5086148202,fuzzy,I74775410,round2_inst,286
2891,Nathan W Fisher,A5063909745,fuzzy,I185443292,round2_inst,124
2892,Reka Z Albert,A5012905268,fuzzy,I130769515,round2_inst,279
2893,Yan Sun,A5100986476,exact,I17626003,round3_semantic,33
2894,Alexei Fedorov,A5085787658,alias,I90871651,round3_semantic,130
2895,David M Fisher,A5077671733,fuzzy,I592451,round2_inst,119
2896,Jason A Papin,A5000119406,fuzzy,I51556381,round2_inst,211
2897,Maneesh Agrawala,A5045835385,exact,,name_unique,299
2898,Benjamin C Lok,A5003177202,fuzzy,I33213144,round2_inst,243
2899,Robert A Britton,A5014010162,fuzzy,I87216513,round3_semantic,214
2900,Deyu Li,A5100698989,alias,I200719446,round3_semantic,417
2901,Piyush Kumar,A5101585285,exact,I103163165,round3_semantic,95
2902,Carola Wenk,A5054903605,exact,,name_unique,167
2905,Wilkins Aquino,A5067331647,exact,,name_unique,124
2906,Diana Franklin,A5015650035,alias,I149919469,round2_inst,156
2907,Subhash A Khot,A5067917669,fuzzy,I130701444,round2_inst,215
2908,Srinivasa G Narasimhan,A5029497982,fuzzy,I74973139,round2_inst,199
2909,Zhenlin Wang,A5101925944,alias,I11957088,round3_semantic,107
2910,Ian Davidson,A5030289182,exact,I392282,round2_inst,325
2911,Sonia Martinez,A5024022921,alias,I36258959,round3_semantic,348
2912,Stergios I Roumeliotis,A5025573831,fuzzy,I130238516,round2_inst,201
2913,Gerome Miklau,A5036518572,exact,I24603500,round2_inst,128
2914,Jie Gao,A5037226596,exact,I59553526,round3_semantic,213
2915,Ertem Tuncel,A5076381426,alias,I103635307,round2_inst,131
2916,W. Rhett Davis,A5000597593,alias,I137902535,round2_inst,161
2918,Kathleen M Scott,A5034746038,fuzzy,I2613432,round2_inst,124
2920,Xi Chen,A5103506282,alias,I78577930,round3_semantic,34
2921,Dapeng Wu,A5001469325,alias,I33213144,round3_semantic,642
2922,Keith H Weber,A5010672650,fuzzy,I102322142,round2_inst,217
2923,Dan Klein,A5004921249,alias,I95457486,round2_inst,349
2924,Matthew J Lang,A5044940094,fuzzy,I63966007,round3_semantic,162
2925,Bryan A Pardo,A5102878078,fuzzy,I111979921,round2_inst,225
2926,Prabhakar R Bandaru,A5045685199,fuzzy,I36258959,round2_inst,245
2927,Shuchi Chawla,A5005407267,exact,,name_unique,199
2928,Ramgopal R Mettu,A5063192197,fuzzy,I24603500,round2_inst,59
2930,Helim Aranda-Espinoza,A5043351057,alias,I66946132,round3_semantic,75
2931,Michael L Nelson,A5081811192,fuzzy,I81365321,round3_semantic,516
2932,Matthew Cordes,A5072973603,alias,I138006243,round2_inst,86
2933,Karen Liu,A5048338914,alias,,round3_semantic,173
2934,Jianghai Hu,A5035753295,exact,I219193219,round2_inst,199
2936,Adam R Klivans,A5006626709,fuzzy,I86519309,round2_inst,162
2937,Robert B Rose,A5001919234,fuzzy,I137902535,round3_semantic,33
2938,Sonia M Altizer,A5062134467,fuzzy,,round3_semantic,171
2939,Michael R Diehl,A5057754284,fuzzy,I74775410,round2_inst,172
2940,Vivek K Goyal,A5064518537,exact,I63966007,round2_inst,314
2941,Dennis W Hong,A5068194893,fuzzy,I859038795,round2_inst,230
2942,Todd H Oakley,A5036058830,fuzzy,I154570441,round2_inst,168
2943,Panagiotis G Ipeirotis,A5010731709,fuzzy,I57206974,round2_inst,149
2944,Anindya Ghose,A5073770532,exact,I57206974,round2_inst,248
2946,Joshua Rabinowitz,A5053467552,alias,I20089843,round3_semantic,587
2947,Timothy Bigelow,A5030785983,alias,I24571045,round3_semantic,116
2949,Steven Swanson,A5005764203,exact,I36258959,round2_inst,487
2951,Nagarajan Kandasamy,A5007957626,exact,I72816309,round2_inst,158
2952,Radhika Nagpal,A5049251065,alias,I136199984,round2_inst,157
2953,Eric Fosler-Lussier,A5056667180,exact,I52357470,round3_semantic,222
2955,Sencun Zhu,A5101952501,alias,I130769515,round3_semantic,240
2956,Patrick D McDaniel,A5055368149,fuzzy,I130769515,round3_semantic,417
2957,Mikhail Belkin,A5102796459,exact,I52357470,round3_semantic,236
2959,Shaoqin 'Sarah' Gong,A5014879534,fuzzy,I43579087,round3_semantic,242
2960,Sudhanva Gurumurthi,A5078748445,alias,I51556381,round2_inst,125
2961,Steven McIntosh,A5072550183,exact,I51556381,round2_inst,110
2962,Robert Kleinberg,A5040052580,alias,I205783295,round2_inst,313
2963,Volkan Rodoplu,A5005433779,exact,,name_unique,70
2964,Rebecca M Willett,A5061121471,fuzzy,I170897317,round2_inst,313
2965,Charles A Ofria,A5026353119,fuzzy,I87216513,round2_inst,230
2966,Daniela Tuninetti,A5009609470,alias,I39422238,round3_semantic,359
2967,Consuelo M De Moraes,A5076170780,fuzzy,I130769515,round2_inst,150
2968,Umit V Catalyurek,A5026046737,fuzzy,I52357470,round2_inst,495
2969,Swapna S Gokhale,A5062836381,fuzzy,I140172145,round2_inst,243
2972,Uri Eden,A5004106989,alias,I111088046,round2_inst,207
2973,Patrick T Eugster,A5024420075,fuzzy,I219193219,round2_inst,235
2974,Joseph Orgel,A5075993120,exact,I180949307,round2_inst,71
2975,Predrag Radivojac,A5051324698,exact,I592451,round2_inst,241
2976,Smitha Vishveshwara,A5046369228,exact,I157725225,round2_inst,236
2977,Shigang Chen,A5006184530,alias,I33213144,round2_inst,406
2978,James R Lee,A5028879014,fuzzy,I201448701,round3_semantic,139
2979,Rafiqul A Tarefder,A5074889707,fuzzy,I169521973,round2_inst,368
2981,Chunxiao Chigan,A5008158972,exact,,name_unique,67
2982,Jared C Saia,A5039997672,fuzzy,I169521973,round3_semantic,168
2983,Fabian E Bustamante,A5025609514,fuzzy,I111979921,round2_inst,189
2984,Patrick Schaumont,A5088000939,alias,I859038795,round2_inst,385
2985,Bruce Walker,A5007577739,alias,I130701444,round3_semantic,304
2986,Lisong Xu,A5101518641,alias,I114395901,round3_semantic,97
2987,Babak Parviz,A5013818452,alias,I201448701,round2_inst,133
2988,Dmitry I Kopelevich,A5085865014,fuzzy,I33213144,round2_inst,43
2989,Hsien-Hsin S Lee,A5072539515,fuzzy,I130701444,round3_semantic,168
2990,Emily M Bender,A5023750515,fuzzy,I201448701,round3_semantic,156
2991,Shivnath Babu,A5100646227,exact,I170897317,round3_semantic,153
2992,Adam C Siepel,A5061240989,fuzzy,I205783295,round2_inst,187
2993,Meinolf Sellmann,A5045749522,exact,,name_unique,104
2995,Sudipto Guha,A5114008024,exact,I79576946,round2_inst,191
2996,Jizhong Xiao,A5101508414,alias,I125687163,round3_semantic,191
2997,Stephen N Freund,A5110858761,fuzzy,I22675022,round2_inst,67
2998,Jeremy R Gray,A5109061170,fuzzy,I32971472,round2_inst,93
2999,Uri Keich,A5068879102,exact,,name_unique,93
3000,Youngmoo E Kim,A5025175604,fuzzy,I72816309,round2_inst,164
3001,Kenneth Mai,A5000377660,alias,I74973139,round2_inst,117
3002,Kavita Bala,A5087263986,alias,I205783295,round2_inst,277
3003,Mithuna S Thottethodi,A5069139257,fuzzy,I219193219,round2_inst,83
3004,Zhijie Shi,A5101431752,exact,I140172145,round3_semantic,96
3006,Pragnesh J Modi,A5110260311,fuzzy,I72816309,round2_inst,38
3007,Homayoun Valafar,A5037460743,alias,I155781252,round3_semantic,161
3008,Milo Martin,A5109959739,alias,I79576946,round2_inst,116
3009,Luca Carloni,A5009992367,alias,I78577930,round2_inst,297
3010,Stella Yu,A5042014034,alias,I103531236,round2_inst,262
3011,Emmett Witchel,A5004286577,exact,,name_unique,140
3012,Charles L Isbell,A5091212723,fuzzy,I130701444,round2_inst,162
3013,Carlos Guestrin,A5090739892,alias,I74973139,round2_inst,260
3014,Pieter G Kik,A5084782405,fuzzy,I106165777,round2_inst,127
3015,Tarek M Taha,A5104090957,fuzzy,I8078737,round2_inst,213
3016,Yong Guan,A5100719924,alias,I173911158,round3_semantic,172
3017,Carol Livermore,A5045588175,exact,I63966007,round2_inst,91
3018,Min Song,A5101882677,alias,I81365321,round3_semantic,196
3019,Ruben L Gonzalez,A5102001687,fuzzy,I78577930,round2_inst,156
3020,Erika Marin-Spiotta,A5029402440,alias,I135310074,round2_inst,185
3021,Hashim M Al-Hashimi,A5034049456,fuzzy,I27837315,round3_semantic,260
3022,Manolis Kellis,A5089977648,exact,I63966007,round3_semantic,1057
3023,- Robby,A5113894576,exact,I189590672,round3_semantic,97
3024,Farinaz Koushanfar,A5019931011,alias,I74775410,round2_inst,433
3025,Clark Barrett,A5026961968,exact,I57206974,round2_inst,297
3027,Sorin Lerner,A5043665959,alias,I36258959,round2_inst,140
3028,David Z Pan,A5011883763,fuzzy,I86519309,round2_inst,737
3030,Dongning Guo,A5081342685,alias,I111979921,round2_inst,266
3031,Ranjit Jhala,A5002412544,exact,I36258959,round2_inst,199
3033,Xue-Wen Chen,A5100736153,alias,I146416000,round3_semantic,66
3034,Marjorie Matocq,A5007458174,alias,I106969075,round2_inst,80
3035,Christopher Cheatum,A5070388787,alias,I126307644,round2_inst,57
3036,Marcia Levitus,A5061859060,exact,,name_unique,100
3038,Rahul Singh,A5073550054,exact,I71838634,round3_semantic,128
3039,Natasa Przulj,A5069984203,alias,I204250578,round2_inst,174
3040,Olgica Milenkovic,A5084947882,exact,I188538660,round2_inst,436
3041,Jun Li,A5100361875,exact,I181233156,round3_semantic,103
3043,Sanjit A Seshia,A5064230639,fuzzy,I95457486,round2_inst,460
3044,Monica Medina,A5036366314,alias,I156087764,round2_inst,237
3045,Jacob Schmidt,A5063073811,alias,I161318765,round2_inst,101
3046,Hong Hua,A5089755280,exact,I138006243,round2_inst,230
3047,Hao Chen,A5100353550,alias,I84218800,round3_semantic,268
3048,Hasan Davulcu,A5084781695,alias,I55732556,round2_inst,137
3049,Michael Elowitz,A5014076497,alias,I122411786,round2_inst,135
3050,Holly M Simon,A5058239746,fuzzy,I165690674,round2_inst,47
3051,Heinz Pitsch,A5048936220,exact,I97018004,round2_inst,781
3052,Yong Xu,A5101575647,alias,I859038795,round3_semantic,131
3053,Tian-Jian (Tom) Hsu,A5019919229,fuzzy,I33213144,round2_inst,233
3055,Antonios Armaou,A5082882575,alias,I130769515,round2_inst,184
3056,Lara K Mahal,A5088789618,fuzzy,I86519309,round2_inst,178
3057,Paul M Markowski,A5023974963,fuzzy,I130769515,round2_inst,157
3058,Adrienne R Minerick,A5034348177,fuzzy,I99041443,round2_inst,125
3059,Lu Sun,A5003547944,exact,I84470341,round3_semantic,133
3060,Jonathan Vande Geest,A5027516722,fuzzy,I138006243,round3_semantic,110
3061,Russell A Green,A5041589304,fuzzy,I27837315,round2_inst,136
3062,Yossef A Elabd,A5004797457,fuzzy,I72816309,round2_inst,149
3063,Sulin Zhang,A5101972927,alias,I78715868,round2_inst,143
3064,Juan P Hinestroza,A5014507664,fuzzy,I205783295,round3_semantic,139
3065,Indira L Chatterji,A5011973026,fuzzy,I52357470,round2_inst,56
3066,Yong-Rak Kim,A5046035988,exact,,name_unique,257
3067,Andrew Dunn,A5063344492,alias,I86519309,round3_semantic,310
3068,Angela Violi,A5051408642,exact,I27837315,round2_inst,167
3069,Kenneth T Christensen,A5071088986,fuzzy,I157725225,round2_inst,332
3070,Hai-Chao Han,A5053647070,alias,I165951966,round2_inst,189
3073,Ioannis Kymissis,A5057447682,alias,I78577930,round2_inst,292
3074,Nadya Mason,A5034476304,alias,I157725225,round2_inst,174
3075,Patrick C Cirino,A5102956319,fuzzy,I130769515,round3_semantic,30
3076,Chang-Soo Kim,A5100631842,alias,I20382870,round3_semantic,167
3077,Kevin Peng Chen,A5071487458,fuzzy,I170201317,round3_semantic,220
3078,Erin Bell,A5003334283,alias,I161057412,round2_inst,88
3079,Jiangeng Xue,A5029118605,alias,I33213144,round2_inst,145
3080,Brad Kinsey,A5070065838,alias,I161057412,round3_semantic,134
3083,Jerry W Shan,A5102806645,fuzzy,I102322142,round2_inst,127
3084,John D Tovar,A5062926457,fuzzy,I145311948,round2_inst,163
3085,Ritesh Agarwal,A5065713450,alias,I79576946,round3_semantic,186
3086,Karen E Daniels,A5006245867,fuzzy,I137902535,round2_inst,320
3087,Christopher V Rao,A5005829958,fuzzy,I157725225,round3_semantic,156
3089,Horea T Ilies,A5059176008,fuzzy,I140172145,round3_semantic,41
3090,Jeffrey M Davis,A5085063144,fuzzy,I24603500,round2_inst,117
3091,Alptekin Aksan,A5033812595,exact,I130238516,round3_semantic,132
3092,Ilona Kretzschmar,A5033921649,exact,I125687163,round2_inst,112
3093,Yiannis N Kaznessis,A5086327435,fuzzy,I130238516,round2_inst,154
3094,Mihailo R Jovanovic,A5087790067,fuzzy,I130238516,round2_inst,325
3095,Jennifer N Karlin,A5024942913,fuzzy,I184647316,round3_semantic,64
3096,Franko Kueppers,A5065606708,exact,,name_unique,48
3097,Matthew Mench,A5029834337,alias,I130769515,round2_inst,279
3098,Gavin Lawes,A5075766929,alias,I185443292,round2_inst,266
3099,Melissa A Moss,A5055258964,fuzzy,I155781252,round2_inst,70
3100,Myong K Jeong,A5033748503,fuzzy,I75027704,round2_inst,146
3101,Brandon L Weeks,A5025408571,fuzzy,I12315562,round2_inst,150
3102,Paul A Maggard,A5074155129,fuzzy,I137902535,round2_inst,255
3103,Xinghang Zhang,A5035361887,alias,,round3_semantic,505
3104,Seong-Hee Kim,A5063960763,exact,I130701444,round2_inst,198
3105,Zhiqiang Tan,A5081020863,exact,I145311948,round2_inst,169
3106,Krystyn J Van Vliet,A5040157919,fuzzy,I63966007,round3_semantic,260
3107,Andrei Gritsan,A5100718800,alias,I145311948,round2_inst,2934
3108,Lenore Dai,A5112529778,alias,I12315562,round2_inst,119
3109,Jinsang Kim,A5065276262,exact,I27837315,round2_inst,530
3110,Lin He,A5100454565,alias,I137902535,round3_semantic,148
3111,Sunil A Bhave,A5079762030,fuzzy,I205783295,round2_inst,251
3112,David A Mazziotti,A5052995521,fuzzy,I40347166,round2_inst,309
3113,David L Green,A5089930723,fuzzy,I51556381,round3_semantic,146
3114,Miao Yu,A5001340373,alias,I66946132,round3_semantic,185
3117,Joan L Walker,A5103045879,fuzzy,I111088046,round2_inst,184
3118,Eva Kanso,A5033815477,alias,I1174212,round2_inst,261
3119,Wojciech Olszewski,A5086587714,exact,I111979921,round2_inst,141
3120,Bin Hu,A5033475624,alias,I75027704,round3_semantic,281
3121,Katherine D McMahon,A5039540408,fuzzy,I135310074,round2_inst,269
3123,Andrew J Putnam,A5090910003,fuzzy,I204250578,round2_inst,125
3124,Rachel A Brennan,A5033078567,fuzzy,I130769515,round2_inst,66
3126,Largus T Angenent,A5007960132,fuzzy,I204465549,round3_semantic,398
3127,Henry Hess,A5046262681,alias,I33213144,round2_inst,200
3128,Dongbin Xiu,A5030218917,exact,,name_unique,171
3130,Min Zou,A5080429701,exact,I78715868,round3_semantic,270
3131,Christy L Haynes,A5051055962,fuzzy,I130238516,round2_inst,297
3132,Wendy E Thomas,A5051799220,fuzzy,I201448701,round2_inst,108
3133,Amy Q Shen,A5033494285,fuzzy,I204465549,round2_inst,336
3134,Andre W Marshall,A5110348054,fuzzy,I66946132,round2_inst,58
3135,Marina Ruths,A5018959568,exact,,name_unique,239
3136,Yan Wang,A5100322552,exact,I106165777,round3_semantic,1039
3137,Yongpin Zhou,A5025550875,alias,I201448701,round2_inst,42
3138,Xiaohu Gao,A5008853292,exact,I201448701,round2_inst,163
3140,Eugenio Schuster-Rosa,A5058009740,fuzzy,,round3_semantic,55
3141,Facundo M Fernandez,A5039977060,fuzzy,I130701444,round2_inst,347
3142,Todd M Squires,A5049749250,fuzzy,I154570441,round2_inst,202
3143,Heather Desaire,A5072903008,alias,I146416000,round3_semantic,90
3147,Zoubeida Ounaies,A5020215394,exact,,round3_semantic,220
3148,Ramon Gonzalez,A5050831739,alias,I74775410,round3_semantic,151
3150,Ronald J Jones,A5011915690,fuzzy,I138006243,round2_inst,224
3151,Olivia A Graeve,A5090991852,fuzzy,I134113660,round2_inst,128
3152,Jeff D Eldredge,A5073699513,alias,I161318765,round3_semantic,201
3153,Pallavi Dhagat,A5037916341,exact,,name_unique,113
3154,Tongguang Zhai,A5102210839,alias,I143302722,round3_semantic,73
3155,Haomin Zhou,A5102878627,exact,I130701444,round3_semantic,156
3156,Xuefeng Chu,A5087402051,alias,I8606887,round2_inst,167
3159,Hao Zhang,A5080955712,alias,I137902535,round3_semantic,174
3160,Vidya Madhavan,A5019548544,alias,I103531236,round2_inst,211
3161,Jennifer A Aitken,A5008463681,fuzzy,I165102784,round2_inst,208
3162,Zhiqiang Mao,A5064017519,alias,I114832834,round2_inst,705
3163,Daniel Gall,A5015841512,exact,I165799507,round2_inst,302
3164,Francesco Stellacci,A5025847480,alias,I63966007,round2_inst,377
3165,Aleh Tsyvinski,A5077391457,exact,,name_unique,184
